time;open;high;low;close;tick_volume
2025.03.21 17:50;1.08161;1.08163;1.07964;1.08036;660
2025.03.21 17:55;1.0804;1.08152;1.0804;1.08065;643
2025.03.21 18:00;1.08065;1.08139;1.08044;1.08116;612
2025.03.21 18:05;1.08117;1.08131;1.08083;1.08088;371
2025.03.21 18:10;1.0809;1.08129;1.0809;1.08112;314
2025.03.21 18:15;1.08113;1.08172;1.08108;1.08153;302
2025.03.21 18:20;1.08151;1.08193;1.08127;1.08178;304
2025.03.21 18:25;1.08179;1.08206;1.08153;1.08155;241
2025.03.21 18:30;1.08153;1.08237;1.08148;1.08237;306
2025.03.21 18:35;1.08236;1.08249;1.08192;1.08209;270
2025.03.21 18:40;1.08213;1.08219;1.08201;1.08215;208
2025.03.21 18:45;1.08216;1.0823;1.08202;1.08217;215
2025.03.21 18:50;1.08217;1.08232;1.08178;1.08194;191
2025.03.21 18:55;1.08199;1.082;1.08168;1.08183;262
2025.03.21 19:00;1.08182;1.08183;1.08144;1.08155;232
2025.03.21 19:05;1.08157;1.08158;1.08051;1.08055;225
2025.03.21 19:10;1.08058;1.08114;1.08055;1.08103;189
2025.03.21 19:15;1.08103;1.0814;1.08092;1.08112;215
2025.03.21 19:20;1.0811;1.08135;1.08069;1.08093;192
2025.03.21 19:25;1.08093;1.08119;1.08092;1.08117;134
2025.03.21 19:30;1.08112;1.08163;1.08109;1.08157;190
2025.03.21 19:35;1.08161;1.08198;1.08149;1.08166;213
2025.03.21 19:40;1.0817;1.08231;1.08159;1.08219;194
2025.03.21 19:45;1.08217;1.08256;1.0821;1.08234;223
2025.03.21 19:50;1.08231;1.08251;1.08224;1.0825;160
2025.03.21 19:55;1.08247;1.08247;1.08208;1.08225;195
2025.03.21 20:00;1.08224;1.08241;1.08208;1.08211;151
2025.03.21 20:05;1.08214;1.08215;1.08145;1.08153;190
2025.03.21 20:10;1.08154;1.08176;1.08151;1.08162;107
2025.03.21 20:15;1.08162;1.08193;1.08157;1.08182;146
2025.03.21 20:20;1.08181;1.08191;1.08156;1.08162;178
2025.03.21 20:25;1.08163;1.08232;1.08159;1.0823;174
2025.03.21 20:30;1.08228;1.08237;1.082;1.08231;123
2025.03.21 20:35;1.08234;1.08258;1.08226;1.0824;139
2025.03.21 20:40;1.08239;1.08266;1.08235;1.08252;124
2025.03.21 20:45;1.08251;1.08269;1.08244;1.08245;105
2025.03.21 20:50;1.08246;1.08251;1.08225;1.08234;119
2025.03.21 20:55;1.08231;1.0824;1.082;1.08207;134
2025.03.21 21:00;1.08209;1.08235;1.08207;1.08233;115
2025.03.21 21:05;1.08233;1.08245;1.08223;1.08231;82
2025.03.21 21:10;1.08231;1.08235;1.08209;1.08209;101
2025.03.21 21:15;1.08211;1.08211;1.08172;1.08184;114
2025.03.21 21:20;1.08183;1.08193;1.08159;1.08164;99
2025.03.21 21:25;1.08163;1.08202;1.08157;1.082;115
2025.03.21 21:30;1.082;1.08232;1.08191;1.08206;119
2025.03.21 21:35;1.08203;1.08208;1.08176;1.08177;77
2025.03.21 21:40;1.08175;1.08182;1.08152;1.08164;147
2025.03.21 21:45;1.08162;1.08195;1.08158;1.08192;121
2025.03.21 21:50;1.08193;1.08197;1.08181;1.08185;80
2025.03.21 21:55;1.08187;1.08187;1.08169;1.08179;148
2025.03.21 22:00;1.08171;1.08171;1.0813;1.08141;138
2025.03.21 22:05;1.0814;1.08147;1.08131;1.08141;55
2025.03.21 22:10;1.08141;1.08164;1.08141;1.08161;54
2025.03.21 22:15;1.08162;1.08162;1.08146;1.08154;42
2025.03.21 22:20;1.08155;1.08158;1.0814;1.0815;55
2025.03.21 22:25;1.08151;1.08157;1.08138;1.08144;64
2025.03.21 22:30;1.08145;1.08149;1.08135;1.08135;36
2025.03.21 22:35;1.0814;1.0814;1.08108;1.08112;57
2025.03.21 22:40;1.08118;1.0814;1.08108;1.08138;82
2025.03.21 22:45;1.08137;1.0815;1.08116;1.08129;85
2025.03.21 22:50;1.0813;1.08132;1.08115;1.08122;96
2025.03.21 22:55;1.08114;1.08141;1.08114;1.08129;110
2025.03.24 00:00;1.08184;1.08296;1.08184;1.08211;133
2025.03.24 00:05;1.08211;1.08266;1.08202;1.08211;106
2025.03.24 00:10;1.08211;1.08213;1.08159;1.08174;127
2025.03.24 00:15;1.0817;1.08214;1.08167;1.08207;108
2025.03.24 00:20;1.08203;1.08216;1.08201;1.08206;65
2025.03.24 00:25;1.08205;1.08216;1.08178;1.08182;104
2025.03.24 00:30;1.08181;1.08194;1.08177;1.08185;76
2025.03.24 00:35;1.08186;1.08186;1.08169;1.08181;62
2025.03.24 00:40;1.0818;1.08211;1.08178;1.08195;107
2025.03.24 00:45;1.08194;1.082;1.0817;1.08171;78
2025.03.24 00:50;1.0817;1.08181;1.08168;1.08177;56
2025.03.24 00:55;1.08178;1.08197;1.08178;1.08197;77
2025.03.24 01:00;1.082;1.08215;1.08196;1.08205;113
2025.03.24 01:05;1.08206;1.08216;1.08187;1.08201;106
2025.03.24 01:10;1.082;1.08245;1.082;1.0824;120
2025.03.24 01:15;1.08237;1.08246;1.08222;1.08225;110
2025.03.24 01:20;1.08224;1.08235;1.0822;1.08232;53
2025.03.24 01:25;1.08235;1.08251;1.0823;1.0824;49
2025.03.24 01:30;1.08239;1.08258;1.08231;1.08253;100
2025.03.24 01:35;1.08252;1.08266;1.08248;1.08256;64
2025.03.24 01:40;1.08256;1.08294;1.08256;1.08291;90
2025.03.24 01:45;1.08289;1.08328;1.08282;1.08317;164
2025.03.24 01:50;1.08313;1.08363;1.083;1.08351;174
2025.03.24 01:55;1.08352;1.08371;1.08345;1.08357;117
2025.03.24 02:00;1.08358;1.0837;1.08328;1.08363;182
2025.03.24 02:05;1.08363;1.08372;1.08352;1.08367;130
2025.03.24 02:10;1.08367;1.08386;1.08359;1.08385;134
2025.03.24 02:15;1.08386;1.08399;1.08381;1.08392;167
2025.03.24 02:20;1.08392;1.08396;1.08386;1.08387;112
2025.03.24 02:25;1.08388;1.084;1.08381;1.08381;92
2025.03.24 02:30;1.08382;1.08382;1.08336;1.0835;190
2025.03.24 02:35;1.08355;1.08373;1.08349;1.08365;92
2025.03.24 02:40;1.08363;1.08371;1.08343;1.0835;84
2025.03.24 02:45;1.0835;1.08361;1.08347;1.08355;113
2025.03.24 02:50;1.08354;1.08361;1.08331;1.08351;136
2025.03.24 02:55;1.08355;1.08375;1.08336;1.08372;145
2025.03.24 03:00;1.0837;1.08376;1.08337;1.08353;162
2025.03.24 03:05;1.08355;1.08358;1.08325;1.08344;147
2025.03.24 03:10;1.08345;1.08352;1.08321;1.08348;129
2025.03.24 03:15;1.08349;1.08354;1.08303;1.08308;176
2025.03.24 03:20;1.08306;1.0831;1.08275;1.08279;166
2025.03.24 03:25;1.08282;1.08291;1.08255;1.08255;151
2025.03.24 03:30;1.08256;1.08288;1.08246;1.08284;193
2025.03.24 03:35;1.08285;1.08285;1.08255;1.08271;172
2025.03.24 03:40;1.08271;1.08284;1.08242;1.0825;162
2025.03.24 03:45;1.0825;1.08257;1.0823;1.08242;172
2025.03.24 03:50;1.08242;1.08263;1.08225;1.08247;163
2025.03.24 03:55;1.08247;1.08264;1.08233;1.08262;141
2025.03.24 04:00;1.08262;1.08308;1.08258;1.08307;229
2025.03.24 04:05;1.08308;1.08317;1.08286;1.08316;158
2025.03.24 04:10;1.08313;1.08318;1.08281;1.08281;116
2025.03.24 04:15;1.08281;1.08287;1.08267;1.0827;138
2025.03.24 04:20;1.08271;1.08284;1.08266;1.08282;145
2025.03.24 04:25;1.08281;1.08321;1.08281;1.08315;113
2025.03.24 04:30;1.08317;1.0832;1.08297;1.08307;149
2025.03.24 04:35;1.08309;1.08314;1.08297;1.08301;80
2025.03.24 04:40;1.08301;1.08301;1.0828;1.08282;69
2025.03.24 04:45;1.0828;1.08285;1.0826;1.0827;165
2025.03.24 04:50;1.0827;1.08278;1.08254;1.08261;121
2025.03.24 04:55;1.0826;1.08266;1.08242;1.08251;140
2025.03.24 05:00;1.08249;1.08294;1.08247;1.08292;156
2025.03.24 05:05;1.08292;1.08292;1.08267;1.08268;104
2025.03.24 05:10;1.08268;1.08287;1.08264;1.08279;74
2025.03.24 05:15;1.08279;1.0829;1.08276;1.08283;105
2025.03.24 05:20;1.08282;1.08289;1.08275;1.08289;83
2025.03.24 05:25;1.08287;1.08289;1.08274;1.08275;99
2025.03.24 05:30;1.08275;1.08278;1.0825;1.08263;123
2025.03.24 05:35;1.08262;1.08273;1.08259;1.08269;90
2025.03.24 05:40;1.08268;1.08268;1.08253;1.08256;80
2025.03.24 05:45;1.08256;1.0826;1.08236;1.0824;102
2025.03.24 05:50;1.08239;1.08241;1.08223;1.08229;116
2025.03.24 05:55;1.08228;1.08231;1.08199;1.08201;187
2025.03.24 06:00;1.08205;1.08221;1.08192;1.0821;137
2025.03.24 06:05;1.0821;1.08226;1.08209;1.08219;93
2025.03.24 06:10;1.08219;1.08219;1.08194;1.08197;114
2025.03.24 06:15;1.08198;1.082;1.08176;1.08195;109
2025.03.24 06:20;1.08193;1.08198;1.08175;1.08175;66
2025.03.24 06:25;1.08177;1.08194;1.08168;1.08194;106
2025.03.24 06:30;1.08195;1.08226;1.08194;1.08205;126
2025.03.24 06:35;1.08206;1.08223;1.08201;1.08222;95
2025.03.24 06:40;1.08222;1.08236;1.08218;1.08234;93
2025.03.24 06:45;1.08233;1.08244;1.08222;1.08227;95
2025.03.24 06:50;1.08226;1.08226;1.08212;1.08216;64
2025.03.24 06:55;1.08216;1.08235;1.0821;1.08229;93
2025.03.24 07:00;1.08228;1.08229;1.08182;1.08185;164
2025.03.24 07:05;1.08185;1.08216;1.08182;1.08214;116
2025.03.24 07:10;1.08217;1.08225;1.08191;1.08207;142
2025.03.24 07:15;1.08207;1.08216;1.08192;1.08215;150
2025.03.24 07:20;1.08217;1.08225;1.08201;1.08224;82
2025.03.24 07:25;1.08225;1.08262;1.08218;1.08259;136
2025.03.24 07:30;1.08261;1.08274;1.08245;1.08274;171
2025.03.24 07:35;1.08274;1.0828;1.08257;1.08261;121
2025.03.24 07:40;1.08265;1.08274;1.08255;1.0826;159
2025.03.24 07:45;1.08259;1.08274;1.08252;1.08256;109
2025.03.24 07:50;1.08255;1.0826;1.08245;1.08249;82
2025.03.24 07:55;1.08248;1.08308;1.08244;1.08289;197
2025.03.24 08:00;1.08286;1.08321;1.08278;1.0831;226
2025.03.24 08:05;1.08311;1.0832;1.08305;1.08313;138
2025.03.24 08:10;1.08312;1.08332;1.08299;1.08331;126
2025.03.24 08:15;1.08332;1.08361;1.0833;1.08356;202
2025.03.24 08:20;1.08358;1.0839;1.08351;1.08382;221
2025.03.24 08:25;1.08384;1.08395;1.08362;1.0838;229
2025.03.24 08:30;1.0838;1.08395;1.08366;1.08385;176
2025.03.24 08:35;1.08386;1.084;1.0837;1.0838;180
2025.03.24 08:40;1.08381;1.08448;1.0838;1.08434;222
2025.03.24 08:45;1.08434;1.08439;1.08407;1.08412;191
2025.03.24 08:50;1.0841;1.08434;1.08395;1.08426;151
2025.03.24 08:55;1.08425;1.08425;1.08393;1.08397;180
2025.03.24 09:00;1.08396;1.08409;1.08375;1.08408;256
2025.03.24 09:05;1.08407;1.08432;1.08391;1.0843;229
2025.03.24 09:10;1.08432;1.08472;1.08426;1.08464;254
2025.03.24 09:15;1.08463;1.08466;1.08427;1.08445;260
2025.03.24 09:20;1.08446;1.08475;1.08443;1.08467;251
2025.03.24 09:25;1.08464;1.08497;1.08461;1.08489;281
2025.03.24 09:30;1.0849;1.08501;1.08416;1.0842;297
2025.03.24 09:35;1.08423;1.08438;1.0835;1.08354;313
2025.03.24 09:40;1.08353;1.08406;1.08346;1.08384;257
2025.03.24 09:45;1.08385;1.0839;1.08357;1.08358;137
2025.03.24 09:50;1.08362;1.08387;1.08331;1.08384;304
2025.03.24 09:55;1.08383;1.08392;1.08341;1.08382;337
2025.03.24 10:00;1.08384;1.08441;1.08372;1.08376;448
2025.03.24 10:05;1.08376;1.08418;1.08373;1.08391;353
2025.03.24 10:10;1.08392;1.08422;1.08374;1.084;279
2025.03.24 10:15;1.084;1.08509;1.084;1.08464;476
2025.03.24 10:20;1.0846;1.08584;1.08459;1.08549;460
2025.03.24 10:25;1.08552;1.08574;1.08537;1.0855;310
2025.03.24 10:30;1.08545;1.08549;1.08408;1.08441;566
2025.03.24 10:35;1.08438;1.08445;1.08415;1.0842;328
2025.03.24 10:40;1.08423;1.08488;1.08418;1.08475;397
2025.03.24 10:45;1.08475;1.08509;1.08449;1.08453;335
2025.03.24 10:50;1.08452;1.08465;1.08401;1.08405;293
2025.03.24 10:55;1.08404;1.08443;1.08392;1.08429;281
2025.03.24 11:00;1.08433;1.08452;1.08363;1.08371;340
2025.03.24 11:05;1.08372;1.08375;1.08332;1.08358;376
2025.03.24 11:10;1.08359;1.08393;1.08354;1.08364;281
2025.03.24 11:15;1.08364;1.08365;1.08286;1.08304;368
2025.03.24 11:20;1.08305;1.08363;1.08289;1.0836;312
2025.03.24 11:25;1.08359;1.08377;1.08337;1.08339;282
2025.03.24 11:30;1.08351;1.08359;1.08309;1.08316;319
2025.03.24 11:35;1.08315;1.08343;1.08286;1.08334;328
2025.03.24 11:40;1.08333;1.08364;1.08323;1.08353;257
2025.03.24 11:45;1.08354;1.08386;1.08342;1.0838;213
2025.03.24 11:50;1.08379;1.08443;1.08373;1.08437;262
2025.03.24 11:55;1.08436;1.08447;1.08384;1.08394;249
2025.03.24 12:00;1.08398;1.08415;1.08365;1.08407;253
2025.03.24 12:05;1.08409;1.08432;1.08399;1.08412;212
2025.03.24 12:10;1.08408;1.08426;1.08395;1.08418;184
2025.03.24 12:15;1.08417;1.08476;1.08413;1.08476;175
2025.03.24 12:20;1.08475;1.08482;1.08439;1.08452;159
2025.03.24 12:25;1.08452;1.08517;1.08452;1.08516;245
2025.03.24 12:30;1.08516;1.08537;1.08495;1.08497;215
2025.03.24 12:35;1.08497;1.08543;1.08484;1.08501;224
2025.03.24 12:40;1.08501;1.08537;1.08487;1.08533;225
2025.03.24 12:45;1.08532;1.08533;1.08457;1.08489;206
2025.03.24 12:50;1.08489;1.08503;1.08485;1.08492;146
2025.03.24 12:55;1.08497;1.08503;1.08464;1.08476;196
2025.03.24 13:00;1.08476;1.08485;1.08456;1.08464;233
2025.03.24 13:05;1.08464;1.08486;1.0845;1.08455;178
2025.03.24 13:10;1.08455;1.08486;1.08435;1.0847;186
2025.03.24 13:15;1.08469;1.08471;1.08444;1.08445;141
2025.03.24 13:20;1.08444;1.0849;1.08442;1.08455;167
2025.03.24 13:25;1.08455;1.08466;1.08442;1.08451;148
2025.03.24 13:30;1.08451;1.08462;1.08401;1.0841;167
2025.03.24 13:35;1.0841;1.08442;1.08403;1.08436;181
2025.03.24 13:40;1.08436;1.08441;1.0839;1.0839;184
2025.03.24 13:45;1.0839;1.08412;1.08385;1.08393;153
2025.03.24 13:50;1.08392;1.08399;1.08367;1.08371;179
2025.03.24 13:55;1.08372;1.08377;1.08318;1.08321;244
2025.03.24 14:00;1.0832;1.0834;1.08306;1.08306;270
2025.03.24 14:05;1.08306;1.08337;1.08278;1.08291;259
2025.03.24 14:10;1.08291;1.08305;1.08265;1.08286;248
2025.03.24 14:15;1.08286;1.08291;1.08222;1.08241;306
2025.03.24 14:20;1.08244;1.08275;1.08226;1.08226;272
2025.03.24 14:25;1.08226;1.0826;1.08211;1.08242;231
2025.03.24 14:30;1.08242;1.08277;1.0824;1.08269;269
2025.03.24 14:35;1.08268;1.08282;1.08221;1.08221;281
2025.03.24 14:40;1.08221;1.08268;1.08214;1.08255;301
2025.03.24 14:45;1.08256;1.08289;1.0825;1.08287;261
2025.03.24 14:50;1.08287;1.08288;1.08234;1.0824;302
2025.03.24 14:55;1.08238;1.08294;1.08231;1.08292;357
2025.03.24 15:00;1.08292;1.08302;1.08269;1.08269;365
2025.03.24 15:05;1.08268;1.08268;1.08231;1.08234;317
2025.03.24 15:10;1.08232;1.08251;1.0821;1.08215;242
2025.03.24 15:15;1.08215;1.08225;1.08172;1.08221;332
2025.03.24 15:20;1.08221;1.08243;1.08202;1.08242;247
2025.03.24 15:25;1.0824;1.08243;1.08194;1.08218;333
2025.03.24 15:30;1.08217;1.08245;1.08214;1.08225;317
2025.03.24 15:35;1.08225;1.08243;1.08212;1.08236;331
2025.03.24 15:40;1.08236;1.0824;1.08196;1.08215;318
2025.03.24 15:45;1.08225;1.08225;1.08067;1.08126;553
2025.03.24 15:50;1.08126;1.08126;1.07922;1.07986;582
2025.03.24 15:55;1.07985;1.08007;1.07923;1.07931;543
2025.03.24 16:00;1.07924;1.07971;1.079;1.07923;497
2025.03.24 16:05;1.07922;1.08007;1.07901;1.08002;455
2025.03.24 16:10;1.08002;1.08048;1.0797;1.08031;352
2025.03.24 16:15;1.08035;1.08127;1.08016;1.08126;421
2025.03.24 16:20;1.08127;1.08179;1.08117;1.08178;426
2025.03.24 16:25;1.08178;1.08198;1.08116;1.08117;425
2025.03.24 16:30;1.08115;1.08115;1.08011;1.08022;347
2025.03.24 16:35;1.08023;1.08061;1.08013;1.08027;266
2025.03.24 16:40;1.08027;1.08056;1.08023;1.08037;283
2025.03.24 16:45;1.08036;1.08044;1.07962;1.07996;484
2025.03.24 16:50;1.07997;1.08018;1.07952;1.08012;413
2025.03.24 16:55;1.08011;1.08012;1.07937;1.07989;434
2025.03.24 17:00;1.0799;1.08005;1.07927;1.07977;450
2025.03.24 17:05;1.07977;1.07993;1.07927;1.07965;439
2025.03.24 17:10;1.07965;1.08002;1.07957;1.07987;408
2025.03.24 17:15;1.07988;1.08043;1.07986;1.08034;288
2025.03.24 17:20;1.08032;1.08047;1.07993;1.07993;283
2025.03.24 17:25;1.07992;1.07995;1.07951;1.07954;314
2025.03.24 17:30;1.07953;1.07968;1.07934;1.07936;307
2025.03.24 17:35;1.07936;1.07993;1.07922;1.07993;335
2025.03.24 17:40;1.07993;1.08034;1.07986;1.08023;266
2025.03.24 17:45;1.08016;1.08017;1.07934;1.0794;257
2025.03.24 17:50;1.07941;1.07969;1.07933;1.07955;305
2025.03.24 17:55;1.07954;1.07955;1.07902;1.07934;364
2025.03.24 18:00;1.07934;1.07994;1.07931;1.07985;311
2025.03.24 18:05;1.0798;1.08061;1.07979;1.08061;206
2025.03.24 18:10;1.08061;1.08068;1.08018;1.08027;218
2025.03.24 18:15;1.08026;1.08038;1.08002;1.08008;191
2025.03.24 18:20;1.08009;1.08047;1.08003;1.08045;177
2025.03.24 18:25;1.08045;1.08063;1.07953;1.07958;392
2025.03.24 18:30;1.07957;1.07959;1.07923;1.07942;359
2025.03.24 18:35;1.07941;1.07978;1.07906;1.07906;302
2025.03.24 18:40;1.07907;1.07923;1.07811;1.07867;443
2025.03.24 18:45;1.07867;1.07902;1.07856;1.07897;267
2025.03.24 18:50;1.07898;1.07943;1.07898;1.07907;275
2025.03.24 18:55;1.07907;1.07942;1.07891;1.07915;282
2025.03.24 19:00;1.07914;1.07931;1.07893;1.07927;266
2025.03.24 19:05;1.07927;1.07959;1.0791;1.07953;215
2025.03.24 19:10;1.07953;1.07957;1.07881;1.07886;193
2025.03.24 19:15;1.07886;1.07926;1.07881;1.07916;221
2025.03.24 19:20;1.07917;1.07931;1.07878;1.07923;239
2025.03.24 19:25;1.07922;1.07942;1.07906;1.07938;212
2025.03.24 19:30;1.07939;1.07942;1.07896;1.07904;213
2025.03.24 19:35;1.07904;1.07904;1.07843;1.07879;231
2025.03.24 19:40;1.07879;1.07912;1.07863;1.07909;234
2025.03.24 19:45;1.07909;1.07933;1.07842;1.07884;289
2025.03.24 19:50;1.07881;1.0791;1.07876;1.07883;149
2025.03.24 19:55;1.07883;1.07889;1.07851;1.07871;239
2025.03.24 20:00;1.07871;1.07874;1.07836;1.07838;231
2025.03.24 20:05;1.07838;1.07878;1.07838;1.07877;181
2025.03.24 20:10;1.07877;1.07886;1.0786;1.07882;154
2025.03.24 20:15;1.07882;1.07917;1.07882;1.07913;126
2025.03.24 20:20;1.07916;1.07933;1.07907;1.07912;210
2025.03.24 20:25;1.07912;1.07929;1.07904;1.07928;241
2025.03.24 20:30;1.07928;1.07957;1.07927;1.07948;219
2025.03.24 20:35;1.07948;1.08011;1.07948;1.07988;156
2025.03.24 20:40;1.07988;1.08114;1.07988;1.08096;488
2025.03.24 20:45;1.08096;1.08125;1.08048;1.08054;356
2025.03.24 20:50;1.08055;1.08057;1.08006;1.08027;222
2025.03.24 20:55;1.08027;1.08061;1.08022;1.08046;251
2025.03.24 21:00;1.08049;1.08066;1.0801;1.08019;181
2025.03.24 21:05;1.08026;1.08035;1.08009;1.08022;115
2025.03.24 21:10;1.08021;1.08045;1.08014;1.08035;114
2025.03.24 21:15;1.08035;1.08056;1.08031;1.08051;93
2025.03.24 21:20;1.0805;1.0805;1.08019;1.08022;116
2025.03.24 21:25;1.08022;1.08044;1.08019;1.08027;90
2025.03.24 21:30;1.08028;1.08035;1.08026;1.08031;84
2025.03.24 21:35;1.08031;1.08031;1.08;1.08002;83
2025.03.24 21:40;1.08002;1.0801;1.07996;1.07999;118
2025.03.24 21:45;1.07999;1.08006;1.07984;1.07992;113
2025.03.24 21:50;1.07988;1.0799;1.07968;1.07984;94
2025.03.24 21:55;1.07984;1.08016;1.07984;1.08013;146
2025.03.24 22:00;1.08015;1.08022;1.08005;1.08008;107
2025.03.24 22:05;1.08008;1.08026;1.08008;1.08022;68
2025.03.24 22:10;1.08023;1.08034;1.08022;1.08028;64
2025.03.24 22:15;1.08031;1.08039;1.08021;1.08036;72
2025.03.24 22:20;1.08036;1.0805;1.08035;1.0805;52
2025.03.24 22:25;1.0805;1.08056;1.08025;1.08025;72
2025.03.24 22:30;1.08026;1.08026;1.08004;1.08011;64
2025.03.24 22:35;1.08011;1.0802;1.08002;1.08012;49
2025.03.24 22:40;1.08012;1.08018;1.0798;1.0801;61
2025.03.24 22:45;1.08009;1.08024;1.08009;1.08015;90
2025.03.24 22:50;1.08015;1.08024;1.07981;1.08008;85
2025.03.24 22:55;1.08008;1.08018;1.0799;1.08003;133
2025.03.24 23:00;1.07992;1.08002;1.07991;1.07999;17
2025.03.24 23:05;1.07999;1.07999;1.07974;1.07986;58
2025.03.24 23:10;1.07986;1.07993;1.07967;1.07977;64
2025.03.24 23:15;1.07978;1.07989;1.0796;1.07968;63
2025.03.24 23:20;1.07967;1.07971;1.07951;1.07964;47
2025.03.24 23:25;1.07964;1.07967;1.07949;1.07967;25
2025.03.24 23:30;1.07967;1.07991;1.07954;1.07971;53
2025.03.24 23:35;1.0797;1.07989;1.07959;1.07967;62
2025.03.24 23:40;1.07971;1.07998;1.07971;1.07998;61
2025.03.24 23:45;1.07998;1.07998;1.07974;1.07974;48
2025.03.24 23:50;1.07977;1.07992;1.07975;1.07992;54
2025.03.24 23:55;1.07993;1.07996;1.07984;1.07992;39
2025.03.25 00:00;1.08008;1.08029;1.08004;1.08014;116
2025.03.25 00:05;1.08015;1.08015;1.08002;1.08002;20
2025.03.25 00:10;1.08002;1.08002;1.07964;1.07964;64
2025.03.25 00:15;1.07966;1.07972;1.07944;1.07962;71
2025.03.25 00:20;1.07962;1.07994;1.07962;1.07984;69
2025.03.25 00:25;1.07984;1.07986;1.0798;1.07985;31
2025.03.25 00:30;1.07985;1.08004;1.07979;1.08;75
2025.03.25 00:35;1.08002;1.08009;1.08001;1.08003;79
2025.03.25 00:40;1.08002;1.08011;1.08002;1.08005;41
2025.03.25 00:45;1.08002;1.08011;1.07996;1.08009;50
2025.03.25 00:50;1.0801;1.08019;1.08007;1.08017;42
2025.03.25 00:55;1.08017;1.08019;1.08015;1.08019;57
2025.03.25 01:00;1.08019;1.08032;1.08015;1.08028;54
2025.03.25 01:05;1.08028;1.0803;1.08025;1.08027;116
2025.03.25 01:10;1.08028;1.08028;1.08008;1.08009;88
2025.03.25 01:15;1.08009;1.08011;1.08;1.08002;52
2025.03.25 01:20;1.08002;1.08014;1.07998;1.08008;68
2025.03.25 01:25;1.08007;1.08018;1.08001;1.08018;75
2025.03.25 01:30;1.08017;1.0802;1.0801;1.08012;75
2025.03.25 01:35;1.08012;1.08016;1.08009;1.08011;61
2025.03.25 01:40;1.08011;1.08014;1.08;1.08006;90
2025.03.25 01:45;1.08006;1.0802;1.08006;1.08017;63
2025.03.25 01:50;1.08018;1.08029;1.08011;1.08024;85
2025.03.25 01:55;1.08027;1.08028;1.08015;1.08019;58
2025.03.25 02:00;1.08019;1.0802;1.07979;1.07987;196
2025.03.25 02:05;1.07987;1.08003;1.07982;1.08002;108
2025.03.25 02:10;1.08002;1.08003;1.07993;1.07996;85
2025.03.25 02:15;1.07995;1.07998;1.07978;1.07988;192
2025.03.25 02:20;1.07987;1.07999;1.07986;1.07992;103
2025.03.25 02:25;1.07992;1.07992;1.07957;1.07958;114
2025.03.25 02:30;1.07957;1.07975;1.07957;1.07959;117
2025.03.25 02:35;1.07959;1.07966;1.07956;1.07958;93
2025.03.25 02:40;1.07958;1.07979;1.07958;1.07966;99
2025.03.25 02:45;1.07965;1.07978;1.07962;1.07976;118
2025.03.25 02:50;1.07976;1.08021;1.07975;1.08021;189
2025.03.25 02:55;1.08023;1.08023;1.07994;1.07998;225
2025.03.25 03:00;1.07996;1.08022;1.07995;1.08021;197
2025.03.25 03:05;1.08021;1.08022;1.08005;1.08008;154
2025.03.25 03:10;1.08007;1.08052;1.08002;1.08046;201
2025.03.25 03:15;1.08046;1.08072;1.08029;1.08071;209
2025.03.25 03:20;1.08075;1.08077;1.08041;1.08043;109
2025.03.25 03:25;1.08043;1.08055;1.08038;1.0804;151
2025.03.25 03:30;1.08039;1.08046;1.08022;1.08044;237
2025.03.25 03:35;1.08044;1.08044;1.08026;1.08041;207
2025.03.25 03:40;1.08041;1.08046;1.08018;1.08041;199
2025.03.25 03:45;1.0804;1.0806;1.08038;1.08045;138
2025.03.25 03:50;1.08045;1.08047;1.0803;1.0804;158
2025.03.25 03:55;1.08041;1.08045;1.0801;1.08018;171
2025.03.25 04:00;1.08018;1.08022;1.07998;1.08019;184
2025.03.25 04:05;1.08018;1.08024;1.08005;1.08023;184
2025.03.25 04:10;1.08024;1.08044;1.08021;1.08043;135
2025.03.25 04:15;1.08044;1.08045;1.08009;1.08019;154
2025.03.25 04:20;1.08019;1.08019;1.07983;1.07984;172
2025.03.25 04:25;1.07984;1.0799;1.07975;1.07983;156
2025.03.25 04:30;1.07983;1.08008;1.07979;1.08008;127
2025.03.25 04:35;1.08008;1.08011;1.07994;1.07997;109
2025.03.25 04:40;1.07997;1.08;1.0798;1.07985;118
2025.03.25 04:45;1.07985;1.07985;1.07964;1.07976;79
2025.03.25 04:50;1.07976;1.07982;1.07937;1.07977;171
2025.03.25 04:55;1.07977;1.07996;1.07943;1.07961;180
2025.03.25 05:00;1.07961;1.07983;1.07955;1.07981;130
2025.03.25 05:05;1.07982;1.08002;1.07981;1.08;170
2025.03.25 05:10;1.08;1.08022;1.07996;1.08021;110
2025.03.25 05:15;1.08021;1.08026;1.08013;1.0802;127
2025.03.25 05:20;1.0802;1.08024;1.08005;1.08017;113
2025.03.25 05:25;1.08017;1.08017;1.07993;1.07996;120
2025.03.25 05:30;1.07997;1.08005;1.07987;1.08005;110
2025.03.25 05:35;1.08002;1.08007;1.07995;1.07999;108
2025.03.25 05:40;1.07999;1.0801;1.07992;1.08009;95
2025.03.25 05:45;1.08009;1.08009;1.07994;1.07996;99
2025.03.25 05:50;1.07996;1.08005;1.07994;1.08002;93
2025.03.25 05:55;1.08002;1.0803;1.08001;1.08024;178
2025.03.25 06:00;1.08026;1.08052;1.08026;1.08029;165
2025.03.25 06:05;1.08029;1.08041;1.08021;1.08036;111
